EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
7.9569,0,0,0
0.723303,0,0,0
7.63595,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.65115,0,0,0
60,0,0,0
4.29717,0,0,0
60,0,0,0
11.2966,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.741344,0,0,0
1.27305,0,0,0
60,0,0,0
4.02429,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.1282,0,0,0
60,0,0,0
60,0,0,0
7.16333,0,0,0
60,0,0,0
0.161003,0,0,0
60,0,0,0
1.73998,0,0,0
60,0,0,0
7.36489,0,0,0
11.3662,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.75814,0,0,0
2.15621,0,0,0
60,0,0,0
60,0,0,0
4.63551,0,0,0
7.54702,0,0,0
60,0,0,0
5.57432,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.90986,0,0,0
60,0,0,0
7.19704,0,0,0
60,0,0,0
60,0,0,0
3.67885,0,0,0
60,0,0,0
8.6641,0,0,0
7.75085,0,0,0
60,0,0,0
60,0,0,0
2.36933,0,0,0
9.05117,0,0,0
60,0,0,0
3.16604,0,0,0
60,0,0,0
60,0,0,0
8.23257,0,0,0
3.21864,0,0,0
0.824557,0,0,0
3.01572,0,0,0
5.62218,0,0,0
7.28335,0,0,0
7.32941,0,0,0
60,0,0,0
9.95105,0,0,0
3.03113,0,0,0
60,0,0,0
10.1735,0,0,0
60,0,0,0
9.92769,0,0,0
5.14124,0,0,0
5.55487,0,0,0
9.07678,0,0,0
9.36195,0,0,0
0.411692,0,0,0
60,0,0,0
60,0,0,0
2.0757,0,0,0
11.1982,0,0,0
8.46578,0,0,0
7.39347,0,0,0
60,0,0,0
46.9635,0,0,0
60,0,0,0
3.77287,0,0,0
7.64464,0,0,0
4.25296,0,0,0
60,0,0,0
9.71147,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.34546,0,0,0
8.27823,0,0,0
9.4608,0,0,0
60,0,0,0
4.0974,0,0,0
60,0,0,0
60,0,0,0
11.102,0,0,0
4.76869,0,0,0
60,0,0,0
60,0,0,0
10.4033,0,0,0
60,0,0,0
7.30003,0,0,0
1.76881,0,0,0
60,0,0,0
4.2019,0,0,0
60,0,0,0
60,0,0,0
8.58909,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.2236,0,0,0
60,0,0,0
60,0,0,0
9.62876,0,0,0
60,0,0,0
60,0,0,0
10.4137,0,0,0
1.45627,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.39782,0,0,0
9.50897,0,0,0
60,0,0,0
2.61763,0,0,0
1.40968,0,0,0
60,0,0,0
60,0,0,0
11.2438,0,0,0
7.71838,0,0,0
60,0,0,0
5.45451,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.1424,0,0,0
11.2406,0,0,0
10.707,0,0,0
11.3193,0,0,0
10.5104,0,0,0
5.20297,0,0,0
6.24783,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.96443,0,0,0
8.06194,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.63842,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.246487,0,0,0
60,0,0,0
1.44985,0,0,0
60,0,0,0
60,0,0,0
4.17934,0,0,0
0.756484,0,0,0
10.2938,0,0,0
27.5226,0,0,0
4.91659,0,0,0
60,0,0,0
4.8515,0,0,0
60,0,0,0
9.36101,0,0,0
3.52343,0,0,0
0.330646,0,0,0
60,0,0,0
60,0,0,0
6.2209,0,0,0
8.16951,0,0,0
60,0,0,0
2.57089,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.2848,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.13943,0,0,0
4.2236,0,0,0
6.19918,0,0,0
60,0,0,0
8.98059,0,0,0
4.20288,0,0,0
60,0,0,0
7.40075,0,0,0
11.0878,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
6.1175,0,0,0
8.88661,0,0,0
8.77737,0,0,0
3.61077,0,0,0
2.66628,0,0,0
11.2785,0,0,0
6.5024,0,0,0
10.501,0,0,0
9.86546,0,0,0
5.73974,0,0,0
0.634401,0,0,0
9.23793,0,0,0
3.85058,0,0,0
3.83733,0,0,0
10.4593,0,0,0
4.97534,0,0,0
3.88868,0,0,0
9.46929,0,0,0
60,0,0,0
3.33881,0,0,0
5.76387,0,0,0
60,0,0,0
6.56565,0,0,0
60,0,0,0
5.56079,0,0,0
7.18827,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.47612,0,0,0
60,0,0,0
3.70502,0,0,0
60,0,0,0
4.0617,0,0,0
4.63337,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.64369,0,0,0
3.76197,0,0,0
60,0,0,0
60,0,0,0
7.56961,0,0,0
10.7358,0,0,0
60,0,0,0
60,0,0,0
7.33042,0,0,0
60,0,0,0
1.04097,0,0,0
60,0,0,0
8.51367,0,0,0
60,0,0,0
60,0,0,0
10.1082,0,0,0
8.36509,0,0,0
4.63168,0,0,0
60,0,0,0
10.4262,0,0,0
60,0,0,0
0.113819,0,0,0
60,0,0,0
60,0,0,0
9.81675,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.38538,0,0,0
9.28429,0,0,0
4.64437,0,0,0
3.46805,0,0,0
6.07974,0,0,0
60,0,0,0
7.19693,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.88129,0,0,0
60,0,0,0
60,0,0,0
1.10977,0,0,0
60,0,0,0
4.83416,0,0,0
2.14636,0,0,0
2.26548,0,0,0
60,0,0,0
5.74809,0,0,0
60,0,0,0
60,0,0,0
1.66177,0,0,0
8.69458,0,0,0
8.63747,0,0,0
0.783093,0,0,0
60,0,0,0
1.79995,0,0,0
3.80467,0,0,0
60,0,0,0
30.6286,0,0,0
2.48092,0,0,0
60,0,0,0
2.00759,0,0,0
1.27786,0,0,0
10.7559,0,0,0
9.2064,0,0,0
60,0,0,0
60,0,0,0
7.53331,0,0,0
60,0,0,0
60,0,0,0
2.35554,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.78526,0,0,0
1.35318,0,0,0
28.0612,0,0,0
60,0,0,0
60,0,0,0
9.73946,0,0,0
8.91037,0,0,0
60,0,0,0
0.22702,0,0,0
60,0,0,0
0.794913,0,0,0
8.78944,0,0,0
60,0,0,0
60,0,0,0
9.6677,0,0,0
0.659614,0,0,0
0.170494,0,0,0
60,0,0,0
6.34595,0,0,0
8.72658,0,0,0
60,0,0,0
7.84727,0,0,0
3.81021,0,0,0
1.1997,0,0,0
10.3526,0,0,0
60,0,0,0
60,0,0,0
9.69815,0,0,0
2.09796,0,0,0
60,0,0,0
8.22072,0,0,0
7.49974,0,0,0
8.86111,0,0,0
1.66565,0,0,0
60,0,0,0
9.4984,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.81881,0,0,0
2.24742,0,0,0
9.47929,0,0,0
60,0,0,0
9.60099,0,0,0
2.864,0,0,0
60,0,0,0
11.065,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.76084,0,0,0
5.4734,0,0,0
60,0,0,0
5.23488,0,0,0
60,0,0,0
60,0,0,0
58.0776,0,0,0
60,0,0,0
60,0,0,0
2.997,0,0,0
9.58186,0,0,0
60,0,0,0
10.1817,0,0,0
60,0,0,0
60,0,0,0
5.05183,0,0,0
60,0,0,0
60,0,0,0
10.9455,0,0,0
60,0,0,0
10.5584,0,0,0
5.72765,0,0,0
9.2531,0,0,0
11.0312,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.3706,0,0,0
1.5255,0,0,0
7.14814,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.02252,0,0,0
1.00813,0,0,0
0.71138,0,0,0
6.07986,0,0,0
3.76876,0,0,0
60,0,0,0
2.35773,0,0,0
60,0,0,0
60,0,0,0
6.08388,0,0,0
60,0,0,0
2.79811,0,0,0
2.42892,0,0,0
9.84981,0,0,0
11.1671,0,0,0
8.13632,0,0,0
2.76859,0,0,0
60,0,0,0
60,0,0,0
2.30446,0,0,0
60,0,0,0
2.24428,0,0,0
60,0,0,0
7.11137,0,0,0
60,0,0,0
10.8883,0,0,0
6.42455,0,0,0
60,0,0,0
10.4639,0,0,0
7.86107,0,0,0
2.03165,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.39029,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.26774,0,0,0
6.38651,0,0,0
60,0,0,0
60,0,0,0
9.39707,0,0,0
60,0,0,0
0.8675,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.586087,0,0,0
1.86735,0,0,0
60,0,0,0
60,0,0,0
9.72126,0,0,0
1.21434,0,0,0
2.80877,0,0,0
4.80136,0,0,0
60,0,0,0
11.1027,0,0,0
10.5724,0,0,0
3.68417,0,0,0
9.71602,0,0,0
0.402074,0,0,0
10.2207,0,0,0
60,0,0,0
1.2815,0,0,0
9.46231,0,0,0
9.19893,0,0,0
10.8609,0,0,0
7.47831,0,0,0
60,0,0,0
60,0,0,0
0.708866,0,0,0
2.97603,0,0,0
60,0,0,0
10.8182,0,0,0
60,0,0,0
2.26569,0,0,0
60,0,0,0
60,0,0,0
2.10931,0,0,0
0.960154,0,0,0
60,0,0,0
60,0,0,0
10.7183,0,0,0
4.79,0,0,0
3.63681,0,0,0
10.05,0,0,0
1.44698,0,0,0
8.12848,0,0,0
60,0,0,0
0.608632,0,0,0
2.78992,0,0,0
0.682196,0,0,0
60,0,0,0
60,0,0,0
6.93317,0,0,0
11.0333,0,0,0
11.032,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.24883,0,0,0
60,0,0,0
5.76442,0,0,0
60,0,0,0
10.9393,0,0,0
2.07015,0,0,0
2.04888,0,0,0
60,0,0,0
1.12564,0,0,0
2.21669,0,0,0
60,0,0,0
8.36056,0,0,0
9.88756,0,0,0
60,0,0,0
1.57505,0,0,0
60,0,0,0
60,0,0,0
1.78664,0,0,0
1.6676,0,0,0
9.00463,0,0,0
8.87094,0,0,0
60,0,0,0
0.762735,0,0,0
2.21937,0,0,0
4.38496,0,0,0
3.01979,0,0,0
2.69932,0,0,0
60,0,0,0
1.1119,0,0,0
10.5173,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.72576,0,0,0
6.88172,0,0,0
60,0,0,0
3.69206,0,0,0
0.444364,0,0,0
7.37552,0,0,0
5.0979,0,0,0
60,0,0,0
1.57588,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.7287,0,0,0
7.00298,0,0,0
60,0,0,0
60,0,0,0
0.852463,0,0,0
0.417589,0,0,0
14.6535,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.54077,0,0,0
6.58911,0,0,0
1.06475,0,0,0
4.43043,0,0,0
60,0,0,0
9.84561,0,0,0
9.76042,0,0,0
1.13142,0,0,0
7.97044,0,0,0
60,0,0,0
10.0574,0,0,0
9.29191,0,0,0
0.306777,0,0,0
4.1828,0,0,0
6.30724,0,0,0
60,0,0,0
9.4622,0,0,0
5.25289,0,0,0
7.28928,0,0,0
4.86853,0,0,0
60,0,0,0
4.00586,0,0,0
10.0587,0,0,0
60,0,0,0
1.17902,0,0,0
2.80026,0,0,0
7.70019,0,0,0
1.33944,0,0,0
2.83266,0,0,0
60,0,0,0
60,0,0,0
3.82705,0,0,0
60,0,0,0
10.1803,0,0,0
3.83171,0,0,0
60,0,0,0
9.89436,0,0,0
8.95402,0,0,0
60,0,0,0
9.74161,0,0,0
0.778581,0,0,0
9.66328,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.72214,0,0,0
6.66891,0,0,0
0.717192,0,0,0
60,0,0,0
4.83688,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.97971,0,0,0
4.32174,0,0,0
8.19021,0,0,0
9.91549,0,0,0
60,0,0,0
4.03892,0,0,0
60,0,0,0
60,0,0,0
10.3694,0,0,0
60,0,0,0
60,0,0,0
2.31938,0,0,0
10.5312,0,0,0
60,0,0,0
2.3587,0,0,0
6.31035,0,0,0
6.71552,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.8636,0,0,0
10.0717,0,0,0
60,0,0,0
60,0,0,0
7.78727,0,0,0
10.2872,0,0,0
11.1847,0,0,0
0.36324,0,0,0
60,0,0,0
2.49524,0,0,0
5.55896,0,0,0
1.32396,0,0,0
0.641662,0,0,0
60,0,0,0
3.66663,0,0,0
9.28453,0,0,0
58.4827,0,0,0
60,0,0,0
7.93449,0,0,0
2.14151,0,0,0
60,0,0,0
5.21664,0,0,0
0.132486,0,0,0
5.41906,0,0,0
23.2622,0,0,0
10.9972,0,0,0
60,0,0,0
60,0,0,0
0.961381,0,0,0
60,0,0,0
6.89868,0,0,0
60,0,0,0
60,0,0,0
10.1297,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.48067,0,0,0
60,0,0,0
60,0,0,0
11.1306,0,0,0
60,0,0,0
11.3493,0,0,0
60,0,0,0
2.34708,0,0,0
60,0,0,0
60,0,0,0
0.465319,0,0,0
60,0,0,0
60,0,0,0
9.15365,0,0,0
60,0,0,0
7.28445,0,0,0
1.26921,0,0,0
1.55071,0,0,0
9.78877,0,0,0
2.30686,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.674092,0,0,0
60,0,0,0
1.02162,0,0,0
11.4099,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.69657,0,0,0
0.14466,0,0,0
60,0,0,0
60,0,0,0
2.58276,0,0,0
60,0,0,0
1.25589,0,0,0
2.66177,0,0,0
5.41319,0,0,0
60,0,0,0
60,0,0,0
11.3441,0,0,0
4.31293,0,0,0
2.55372,0,0,0
1.15224,0,0,0
10.6346,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.0374,0,0,0
60,0,0,0
60,0,0,0
10.4697,0,0,0
60,0,0,0
60,0,0,0
8.62211,0,0,0
6.97065,0,0,0
0.491137,0,0,0
60,0,0,0
1.32823,0,0,0
60,0,0,0
60,0,0,0
4.84431,0,0,0
60,0,0,0
2.0804,0,0,0
10.2268,0,0,0
60,0,0,0
4.55241,0,0,0
3.03015,0,0,0
1.97616,0,0,0
9.19879,0,0,0
60,0,0,0
3.1334,0,0,0
60,0,0,0
60,0,0,0
2.36741,0,0,0
3.61615,0,0,0
60,0,0,0
3.52454,0,0,0
60,0,0,0
0.288463,0,0,0
60,0,0,0
1.02373,0,0,0
60,0,0,0
60,0,0,0
4.96964,0,0,0
6.14541,0,0,0
1.00395,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.48127,0,0,0
10.9662,0,0,0
0.361705,0,0,0
60,0,0,0
60,0,0,0
0.584988,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.97964,0,0,0
60,0,0,0
2.52314,0,0,0
60,0,0,0
60,0,0,0
8.65881,0,0,0
0.890908,0,0,0
0.327931,0,0,0
60,0,0,0
5.10871,0,0,0
2.91888,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.6405,0,0,0
9.58435,0,0,0
60,0,0,0
12.4309,0,0,0
60,0,0,0
1.29028,0,0,0
4.17523,0,0,0
60,0,0,0
6.92766,0,0,0
2.05661,0,0,0
0.301429,0,0,0
0.677077,0,0,0
60,0,0,0
0.574298,0,0,0
60,0,0,0
60,0,0,0
4.29611,0,0,0
1.42733,0,0,0
8.73213,0,0,0
60,0,0,0
60,0,0,0
2.33509,0,0,0
8.22497,0,0,0
10.1996,0,0,0
0.590982,0,0,0
0.814045,0,0,0
60,0,0,0
1.9232,0,0,0
3.2349,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.08034,0,0,0
10.287,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.306449,0,0,0
60,0,0,0
4.66563,0,0,0
60,0,0,0
8.2209,0,0,0
4.30539,0,0,0
0.815887,0,0,0
60,0,0,0
6.02399,0,0,0
60,0,0,0
5.01465,0,0,0
7.35227,0,0,0
1.91686,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.40092,0,0,0
5.96285,0,0,0
10.9977,0,0,0
60,0,0,0
7.74473,0,0,0
60,0,0,0
60,0,0,0
10.4662,0,0,0
2.24789,0,0,0
1.53776,0,0,0
7.59309,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.432045,0,0,0
60,0,0,0
60,0,0,0
9.24878,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.50256,0,0,0
9.23394,0,0,0
11.1931,0,0,0
11.3197,0,0,0
60,0,0,0
60,0,0,0
8.86456,0,0,0
10.8922,0,0,0
60,0,0,0
3.43057,0,0,0
60,0,0,0
2.73958,0,0,0
60,0,0,0
60,0,0,0
1.88751,0,0,0
9.46851,0,0,0
60,0,0,0
7.21579,0,0,0
60,0,0,0
60,0,0,0
4.67005,0,0,0
60,0,0,0
1.20936,0,0,0
60,0,0,0
10.3638,0,0,0
5.96818,0,0,0
8.64409,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.24219,0,0,0
60,0,0,0
60,0,0,0
4.36021,0,0,0
0.167122,0,0,0
8.90627,0,0,0
60,0,0,0
1.80733,0,0,0
5.50269,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.75487,0,0,0
60,0,0,0
7.72197,0,0,0
4.85342,0,0,0
10.7898,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.75744,0,0,0
60,0,0,0
3.18328,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.2024,0,0,0
8.53788,0,0,0
10.9753,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.8855,0,0,0
60,0,0,0
4.98284,0,0,0
60,0,0,0
8.40209,0,0,0
9.43598,0,0,0
1.88426,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.24882,0,0,0
60,0,0,0
60,0,0,0
7.83305,0,0,0
0.66012,0,0,0
60,0,0,0
0.893688,0,0,0
5.06219,0,0,0
2.30974,0,0,0
8.53819,0,0,0
60,0,0,0
60,0,0,0
6.34062,0,0,0
60,0,0,0
2.96439,0,0,0
9.06764,0,0,0
9.98686,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.466,0,0,0
10.8583,0,0,0
60,0,0,0
60,0,0,0
3.43572,0,0,0
60,0,0,0
10.444,0,0,0
60,0,0,0
13.4406,0,0,0
4.23383,0,0,0
0.127017,0,0,0
60,0,0,0
10.1341,0,0,0
4.50523,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.39387,0,0,0
10.9868,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
6.59929,0,0,0
0.257222,0,0,0
60,0,0,0
3.68069,0,0,0
0.438291,0,0,0
60,0,0,0
5.19295,0,0,0
2.7965,0,0,0
60,0,0,0
3.9556,0,0,0
14.9528,0,0,0
60,0,0,0
60,0,0,0
4.9045,0,0,0
4.09008,0,0,0
60,0,0,0
7.68876,0,0,0
60,0,0,0
3.12469,0,0,0
1.9659,0,0,0
3.01835,0,0,0
9.7333,0,0,0
5.98691,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.90156,0,0,0
2.78305,0,0,0
60,0,0,0
4.64039,0,0,0
3.11201,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.7803,0,0,0
7.98197,0,0,0
2.87182,0,0,0
3.12881,0,0,0
2.74318,0,0,0
18.1832,0,0,0
60,0,0,0
11.3246,0,0,0
60,0,0,0
60,0,0,0
7.99013,0,0,0
60,0,0,0
4.98621,0,0,0
60,0,0,0
8.46248,0,0,0
60,0,0,0
2.19414,0,0,0
60,0,0,0
11.1293,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.0118,0,0,0
60,0,0,0
10.239,0,0,0
6.59312,0,0,0
60,0,0,0
9.86756,0,0,0
60,0,0,0
7.83219,0,0,0
60,0,0,0
8.10541,0,0,0
9.78191,0,0,0
10.9577,0,0,0
15.1225,0,0,0
7.05697,0,0,0
60,0,0,0
60,0,0,0
7.94561,0,0,0
1.01842,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.58602,0,0,0
10.8469,0,0,0
60,0,0,0
60,0,0,0
10.4113,0,0,0
60,0,0,0
1.49828,0,0,0
5.57339,0,0,0
60,0,0,0
10.1849,0,0,0
60,0,0,0
3.94534,0,0,0
60,0,0,0
5.7392,0,0,0
60,0,0,0
60,0,0,0
6.16437,0,0,0
3.92531,0,0,0
60,0,0,0
8.89045,0,0,0
0.767945,0,0,0
5.71623,0,0,0
60,0,0,0
0.334881,0,0,0
60,0,0,0
10.9087,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.245085,0,0,0
60,0,0,0
2.33548,0,0,0
2.51497,0,0,0
60,0,0,0
0.649734,0,0,0
60,0,0,0
8.79385,0,0,0
60,0,0,0
2.78504,0,0,0
60,0,0,0
10.2684,0,0,0
8.23468,0,0,0
10.3589,0,0,0
4.21385,0,0,0
43.4846,0,0,0
4.4245,0,0,0
8.0933,0,0,0
3.8254,0,0,0
60,0,0,0
1.69489,0,0,0
60,0,0,0
5.32233,0,0,0
4.59819,0,0,0
9.43175,0,0,0
5.67099,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.8446,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.43213,0,0,0
60,0,0,0
60,0,0,0
0.596696,0,0,0
10.7163,0,0,0
60,0,0,0
2.25568,0,0,0
7.05626,0,0,0
3.20556,0,0,0
1.78928,0,0,0
9.44862,0,0,0
6.06755,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.03287,0,0,0
1.53314,0,0,0
10.4519,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.22411,0,0,0
60,0,0,0
60,0,0,0
9.33247,0,0,0
60,0,0,0
9.48736,0,0,0
60,0,0,0
60,0,0,0
15.0063,0,0,0
8.38103,0,0,0
60,0,0,0
4.48131,0,0,0
9.4665,0,0,0
1.65825,0,0,0
5.09052,0,0,0
7.92582,0,0,0
2.25573,0,0,0
0.408785,0,0,0
4.05549,0,0,0
60,0,0,0
60,0,0,0
3.7768,0,0,0
9.0233,0,0,0
7.04249,0,0,0
60,0,0,0
60,0,0,0
5.35552,0,0,0
60,0,0,0
60,0,0,0
2.60496,0,0,0
60,0,0,0
4.24449,0,0,0
60,0,0,0
0.595204,0,0,0
60,0,0,0
4.97554,0,0,0
7.17349,0,0,0
5.03154,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.7887,0,0,0
60,0,0,0
60,0,0,0
13.1706,0,0,0
60,0,0,0
60,0,0,0
0.234582,0,0,0
60,0,0,0
2.247,0,0,0
10.8773,0,0,0
60,0,0,0
60,0,0,0
8.55744,0,0,0
60,0,0,0
9.10852,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.45909,0,0,0
9.1501,0,0,0
5.11182,0,0,0
9.7459,0,0,0
3.16732,0,0,0
60,0,0,0
10.413,0,0,0
1.37804,0,0,0
8.70959,0,0,0
3.01811,0,0,0
60,0,0,0
4.40671,0,0,0
1.43169,0,0,0
7.61673,0,0,0
5.92676,0,0,0
9.41281,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.827706,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.06787,0,0,0
11.1884,0,0,0
3.75428,0,0,0
60,0,0,0
9.02561,0,0,0
10.1606,0,0,0
2.67427,0,0,0
11.2038,0,0,0
60,0,0,0
60,0,0,0
10.8676,0,0,0
3.59338,0,0,0
5.26094,0,0,0
60,0,0,0
60,0,0,0
16.677,0,0,0
5.03211,0,0,0
60,0,0,0
36.389,0,0,0
60,0,0,0
60,0,0,0
3.61696,0,0,0
60,0,0,0
60,0,0,0
9.80766,0,0,0
5.83602,0,0,0
8.82281,0,0,0
60,0,0,0
1.96891,0,0,0
60,0,0,0
6.56505,0,0,0
1.62098,0,0,0
60,0,0,0
60,0,0,0
9.97146,0,0,0
6.1911,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.2963,0,0,0
2.29086,0,0,0
60,0,0,0
3.7453,0,0,0
60,0,0,0
3.41883,0,0,0
3.49355,0,0,0
10.41,0,0,0
60,0,0,0
1.66697,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.26995,0,0,0
60,0,0,0
60,0,0,0
3.30477,0,0,0
5.50364,0,0,0
8.91717,0,0,0
7.83195,0,0,0
10.2122,0,0,0
8.0035,0,0,0
60,0,0,0
10.9426,0,0,0
3.52686,0,0,0
60,0,0,0
8.25169,0,0,0
1.19861,0,0,0
1.81535,0,0,0
4.90595,0,0,0
10.3623,0,0,0
8.92411,0,0,0
60,0,0,0
4.68507,0,0,0
4.71074,0,0,0
9.16631,0,0,0
60,0,0,0
10.7323,0,0,0
60,0,0,0
60,0,0,0
5.82046,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.34656,0,0,0
60,0,0,0
7.9717,0,0,0
6.10455,0,0,0
8.27015,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.73858,0,0,0
10.0777,0,0,0
60,0,0,0
7.68845,0,0,0
3.49034,0,0,0
2.16791,0,0,0
60,0,0,0
60,0,0,0
3.0919,0,0,0
5.88402,0,0,0
4.24096,0,0,0
60,0,0,0
11.1502,0,0,0
9.05326,0,0,0
60,0,0,0
0.784394,0,0,0
0.929757,0,0,0
60,0,0,0
5.45839,0,0,0
1.20456,0,0,0
9.82131,0,0,0
60,0,0,0
8.12739,0,0,0
60,0,0,0
60,0,0,0
7.47174,0,0,0
60,0,0,0
9.15451,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.0149,0,0,0
18.6881,0,0,0
0.545049,0,0,0
60,0,0,0
60,0,0,0
7.06933,0,0,0
60,0,0,0
60,0,0,0
4.5283,0,0,0
4.66675,0,0,0
8.59043,0,0,0
9.93458,0,0,0
10.7561,0,0,0
60,0,0,0
7.87036,0,0,0
5.19523,0,0,0
60,0,0,0
2.10365,0,0,0
60,0,0,0
9.82279,0,0,0
11.3083,0,0,0
60,0,0,0
5.09294,0,0,0
0.169614,0,0,0
60,0,0,0
9.27509,0,0,0
13.8201,0,0,0
60,0,0,0
8.33544,0,0,0
60,0,0,0
60,0,0,0
9.33335,0,0,0
60,0,0,0
11.375,0,0,0
60,0,0,0
8.97843,0,0,0
10.064,0,0,0
60,0,0,0
1.11888,0,0,0
2.45103,0,0,0
4.40123,0,0,0
17.6261,0,0,0
4.20491,0,0,0
9.45526,0,0,0
60,0,0,0
60,0,0,0
8.66268,0,0,0
60,0,0,0
10.0448,0,0,0
2.69007,0,0,0
60,0,0,0
2.37085,0,0,0
8.33559,0,0,0
9.8841,0,0,0
60,0,0,0
11.206,0,0,0
10.0984,0,0,0
60,0,0,0
10.4982,0,0,0
8.5751,0,0,0
10.5533,0,0,0
1.39706,0,0,0
10.0498,0,0,0
