EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
138.075,0,0,0
71.9888,0,0,0
143.236,0,0,0
188.796,0,0,0
4.7329,0,0,0
149.925,0,0,0
36.835,0,0,0
18.2549,0,0,0
3.1147,0,0,0
233.846,0,0,0
79.3418,0,0,0
41.3224,0,0,0
36.4198,0,0,0
129.823,0,0,0
76.5625,0,0,0
87.3059,0,0,0
138.765,0,0,0
7.47434,0,0,0
10.8255,0,0,0
4.35688,0,0,0
80.1076,0,0,0
126.194,0,0,0
61.9408,0,0,0
83.5581,0,0,0
16.2536,0,0,0
2.45261,0,0,0
10.2042,0,0,0
4.23655,0,0,0
36.655,0,0,0
623.093,0,0,0
83.9565,0,0,0
160.011,0,0,0
314.076,0,0,0
88.8709,0,0,0
38.6031,0,0,0
370.633,0,0,0
41.5737,0,0,0
169.98,0,0,0
194.804,0,0,0
287.725,0,0,0
2.23063,0,0,0
84.9669,0,0,0
63.742,0,0,0
25.8792,0,0,0
75.3254,0,0,0
76.1195,0,0,0
65.2002,0,0,0
143.867,0,0,0
84.674,0,0,0
27.79,0,0,0
241.529,0,0,0
92.1129,0,0,0
25.5613,0,0,0
63.0939,0,0,0
166.011,0,0,0
63.5455,0,0,0
77.6221,0,0,0
37.1711,0,0,0
16.4986,0,0,0
101.964,0,0,0
20.8923,0,0,0
178.388,0,0,0
9.43437,0,0,0
73.6906,0,0,0
14.2372,0,0,0
12.0288,0,0,0
48.229,0,0,0
56.6808,0,0,0
399.542,0,0,0
484.51,0,0,0
53.2919,0,0,0
90.7692,0,0,0
0.394366,0,0,0
42.3379,0,0,0
105.816,0,0,0
65.1189,0,0,0
61.9208,0,0,0
51.6726,0,0,0
0.766395,0,0,0
55.2252,0,0,0
76.0886,0,0,0
18.9591,0,0,0
14.1547,0,0,0
132.265,0,0,0
86.8682,0,0,0
52.7742,0,0,0
409.638,0,0,0
509.667,0,0,0
55.9737,0,0,0
183.463,0,0,0
74.6073,0,0,0
29.8432,0,0,0
43.5644,0,0,0
66.1277,0,0,0
6.0097,0,0,0
110.243,0,0,0
50.0461,0,0,0
69.5296,0,0,0
52.414,0,0,0
37.8395,0,0,0
15.0628,0,0,0
1.28864,0,0,0
30.6211,0,0,0
129.659,0,0,0
58.8857,0,0,0
62.9374,0,0,0
19.9292,0,0,0
61.8776,0,0,0
70.6753,0,0,0
98.4626,0,0,0
85.5543,0,0,0
70.2787,0,0,0
318.554,0,0,0
43.986,0,0,0
55.8113,0,0,0
151.49,0,0,0
65.702,0,0,0
8.55896,0,0,0
125.444,0,0,0
60.5051,0,0,0
201.748,0,0,0
9.27482,0,0,0
37.9462,0,0,0
3.39493,0,0,0
35.9166,0,0,0
12.6608,0,0,0
78.4576,0,0,0
46.9149,0,0,0
23.2665,0,0,0
